# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	962984	963115	+	WP_016939932.1	WP_016939932.1		hypothetical protein		41583312	NKOR_RS05725	132	43	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	963116	963307	-						13725187	NKOR_RS05730	192		old_locus_tag=NKOR_05760
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	963116	963307	-	WP_014963420.1	WP_014963420.1		RNA polymerase Rbp10		13725187	NKOR_RS05730	192	63	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	963339	963647	-					rpsJ	13725188	NKOR_RS05735	309		old_locus_tag=NKOR_05765
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	963339	963647	-	WP_008299200.1	WP_008299200.1		30S ribosomal protein S10	rpsJ	13725188	NKOR_RS05735	309	102	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	963659	964651	-						13725189	NKOR_RS05740	993		old_locus_tag=NKOR_05770
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	963659	964651	-	WP_238535978.1	WP_238535978.1		elongation factor 1-alpha		13725189	NKOR_RS05740	993	330	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	964755	965891	+						13725190	NKOR_RS05745	1137		old_locus_tag=NKOR_05775
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	964755	965891	+	WP_016939934.1	WP_016939934.1		fructose-1,6-bisphosphatase		13725190	NKOR_RS05745	1137	378	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	965957	966364	+						13725191	NKOR_RS05750	408		old_locus_tag=NKOR_05780
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	965957	966364	+	WP_014963423.1	WP_014963423.1		hypothetical protein		13725191	NKOR_RS05750	408	135	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	966413	968167	+						13725192	NKOR_RS05755	1755		old_locus_tag=NKOR_05785
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	966413	968167	+	WP_232212271.1	WP_232212271.1		ATP-dependent DNA ligase		13725192	NKOR_RS05755	1755	584	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	968234	968887	+						13725193	NKOR_RS05760	654		old_locus_tag=NKOR_05790
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	968234	968887	+	WP_014963425.1	WP_014963425.1		DUF47 family protein		13725193	NKOR_RS05760	654	217	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	968967	969503	+					endA	13725194	NKOR_RS05765	537		old_locus_tag=NKOR_05795
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	968967	969503	+	WP_014963426.1	WP_014963426.1		tRNA-intron lyase	endA	13725194	NKOR_RS05765	537	178	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	969500	969877	-						13725195	NKOR_RS05770	378		old_locus_tag=NKOR_05800
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	969500	969877	-	WP_014963427.1	WP_014963427.1		hypothetical protein		13725195	NKOR_RS05770	378	125	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	969880	970116	-						13725196	NKOR_RS05775	237		old_locus_tag=NKOR_05805
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	969880	970116	-	WP_014963428.1	WP_014963428.1		hypothetical protein		13725196	NKOR_RS05775	237	78	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	970175	970567	-						13725197	NKOR_RS05780	393		old_locus_tag=NKOR_05810
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	970175	970567	-	WP_014963429.1	WP_014963429.1		hypothetical protein		13725197	NKOR_RS05780	393	130	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	970710	972476	+						13725198	NKOR_RS05785	1767		old_locus_tag=NKOR_05815
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	970710	972476	+	WP_014963430.1	WP_014963430.1		SDR family oxidoreductase		13725198	NKOR_RS05785	1767	588	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	972479	972928	+						13725199	NKOR_RS05790	450		old_locus_tag=NKOR_05820
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	972479	972928	+	WP_014963431.1	WP_014963431.1		hypothetical protein		13725199	NKOR_RS05790	450	149	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	973036	973215	+						13725200	NKOR_RS05795	180		old_locus_tag=NKOR_05825
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	973036	973215	+	WP_232202928.1	WP_232202928.1		hypothetical protein		13725200	NKOR_RS05795	180	59	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	973387	974184	-						13725201	NKOR_RS05800	798		old_locus_tag=NKOR_05830
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	973387	974184	-	WP_014963433.1	WP_014963433.1		hypothetical protein		13725201	NKOR_RS05800	798	265	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	974263	977043	-						13725202	NKOR_RS05805	2781		old_locus_tag=NKOR_05835
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	974263	977043	-	WP_014963434.1	WP_014963434.1		hypothetical protein		13725202	NKOR_RS05805	2781	926	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	977243	978055	-						13725203	NKOR_RS05810	813		old_locus_tag=NKOR_05840
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	977243	978055	-	WP_014963435.1	WP_014963435.1		ArsR family transcriptional regulator		13725203	NKOR_RS05810	813	270	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	978394	979569	+						13725204	NKOR_RS05815	1176		old_locus_tag=NKOR_05845
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	978394	979569	+	WP_014963436.1	WP_014963436.1		hypothetical protein		13725204	NKOR_RS05815	1176	391	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	979577	980284	-						13725205	NKOR_RS05820	708		old_locus_tag=NKOR_05850
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	979577	980284	-	WP_014963437.1	WP_014963437.1		hypothetical protein		13725205	NKOR_RS05820	708	235	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	980355	981080	-						13725206	NKOR_RS05825	726		old_locus_tag=NKOR_05855
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	980355	981080	-	WP_014963438.1	WP_014963438.1		adenylate/guanylate cyclase domain-containing protein		13725206	NKOR_RS05825	726	241	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	981249	982082	+						13725207	NKOR_RS05830	834		old_locus_tag=NKOR_05860
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	981249	982082	+	WP_014963439.1	WP_014963439.1		fatty acid desaturase		13725207	NKOR_RS05830	834	277	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	982155	982427	+						13725208	NKOR_RS05835	273		old_locus_tag=NKOR_05865
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	982155	982427	+	WP_014963440.1	WP_014963440.1		hypothetical protein		13725208	NKOR_RS05835	273	90	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	982481	984154	-						13725209	NKOR_RS05840	1674		old_locus_tag=NKOR_05870
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	982481	984154	-	WP_014963441.1	WP_014963441.1		acetolactate synthase large subunit		13725209	NKOR_RS05840	1674	557	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	984315	984686	-						13725210	NKOR_RS05850	372		old_locus_tag=NKOR_05875
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	984315	984686	-	WP_014963442.1	WP_014963442.1		hypothetical protein		13725210	NKOR_RS05850	372	123	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	984799	985239	+						13725211	NKOR_RS05855	441		old_locus_tag=NKOR_05880
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	984799	985239	+	WP_014963443.1	WP_014963443.1		universal stress protein		13725211	NKOR_RS05855	441	146	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	985253	985546	-						13725212	NKOR_RS05860	294		old_locus_tag=NKOR_05885
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	985253	985546	-	WP_014963444.1	WP_014963444.1		hypothetical protein		13725212	NKOR_RS05860	294	97	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	985588	987192	-						13725213	NKOR_RS05865	1605		old_locus_tag=NKOR_05890
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	985588	987192	-	WP_014963445.1	WP_014963445.1		cation:proton antiporter		13725213	NKOR_RS05865	1605	534	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	987492	987821	+						13725214	NKOR_RS05870	330		old_locus_tag=NKOR_05895
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	987492	987821	+	WP_014963446.1	WP_014963446.1		hypothetical protein		13725214	NKOR_RS05870	330	109	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	987945	988742	-						13725215	NKOR_RS05875	798		old_locus_tag=NKOR_05900
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	987945	988742	-	WP_014963447.1	WP_014963447.1		transcriptional regulator		13725215	NKOR_RS05875	798	265	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	988879	989259	+						13725216	NKOR_RS05880	381		old_locus_tag=NKOR_05905
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	988879	989259	+	WP_014963448.1	WP_014963448.1		hypothetical protein		13725216	NKOR_RS05880	381	126	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	989488	989733	-						13725217	NKOR_RS05885	246		old_locus_tag=NKOR_05910
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	989488	989733	-	WP_014963449.1	WP_014963449.1		hypothetical protein		13725217	NKOR_RS05885	246	81	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	989804	990838	+						13725218	NKOR_RS05890	1035		old_locus_tag=NKOR_05915
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	989804	990838	+	WP_232202929.1	WP_232202929.1		transcription factor TFIIB		13725218	NKOR_RS05890	1035	344	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	990848	991039	-						13725219	NKOR_RS05895	192		old_locus_tag=NKOR_05920
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	990848	991039	-	WP_014963451.1	WP_014963451.1		hypothetical protein		13725219	NKOR_RS05895	192	63	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	991084	992544	-						13725220	NKOR_RS05900	1461		old_locus_tag=NKOR_05925
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	991084	992544	-	WP_014963452.1	WP_014963452.1		hypothetical protein		13725220	NKOR_RS05900	1461	486	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	992765	993280	-						13725221	NKOR_RS05905	516		old_locus_tag=NKOR_05930
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	992765	993280	-	WP_148679356.1	WP_148679356.1		HAMP domain-containing histidine kinase		13725221	NKOR_RS05905	516	171	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	993443	994516	-						13725223	NKOR_RS05910	1074		old_locus_tag=NKOR_05940
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	993443	994516	-	WP_014963455.1	WP_014963455.1		HAMP domain-containing protein		13725223	NKOR_RS05910	1074	357	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	994506	994976	-						13725224	NKOR_RS05915	471		old_locus_tag=NKOR_05945
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	994506	994976	-	WP_014963456.1	WP_014963456.1		response regulator		13725224	NKOR_RS05915	471	156	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	994973	995689	-						13725225	NKOR_RS05920	717		old_locus_tag=NKOR_05950
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	994973	995689	-	WP_014963457.1	WP_014963457.1		matrixin family metalloprotease		13725225	NKOR_RS05920	717	238	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	995679	995918	-						13725226	NKOR_RS05925	240		old_locus_tag=NKOR_05955
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	995679	995918	-	WP_014963458.1	WP_014963458.1		hypothetical protein		13725226	NKOR_RS05925	240	79	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	996299	996580	+						13725227	NKOR_RS05930	282		old_locus_tag=NKOR_05960
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	996299	996580	+	WP_014963459.1	WP_014963459.1		transcriptional regulator		13725227	NKOR_RS05930	282	93	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	996577	997080	+						13725228	NKOR_RS05935	504		old_locus_tag=NKOR_05965
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	996577	997080	+	WP_014963460.1	WP_014963460.1		response regulator		13725228	NKOR_RS05935	504	167	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	997101	998657	+						13725229	NKOR_RS05940	1557		old_locus_tag=NKOR_05970
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	997101	998657	+	WP_016939245.1	WP_016939245.1		PAS domain-containing sensor histidine kinase		13725229	NKOR_RS05940	1557	518	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	998770	999567	-						13725230	NKOR_RS05945	798		old_locus_tag=NKOR_05975
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	998770	999567	-	WP_238535956.1	WP_238535956.1		PEFG-CTERM sorting domain-containing protein		13725230	NKOR_RS05945	798	265	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	999832	1000272	-						13725231	NKOR_RS05950	441		old_locus_tag=NKOR_05980
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	999832	1000272	-	WP_014963463.1	WP_014963463.1		hypothetical protein		13725231	NKOR_RS05950	441	146	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1000394	1000618	-						13725232	NKOR_RS05955	225		old_locus_tag=NKOR_05985
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1000394	1000618	-	WP_014963464.1	WP_014963464.1		hypothetical protein		13725232	NKOR_RS05955	225	74	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1000909	1001376	-						13725233	NKOR_RS05960	468		old_locus_tag=NKOR_05990
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1000909	1001376	-	WP_014963465.1	WP_014963465.1		mechanosensitive ion channel		13725233	NKOR_RS05960	468	155	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1001380	1001631	-						13725234	NKOR_RS05965	252		old_locus_tag=NKOR_05995
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1001380	1001631	-	WP_014963466.1	WP_014963466.1		hypothetical protein		13725234	NKOR_RS05965	252	83	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1001646	1001828	-						13725235	NKOR_RS05970	183		old_locus_tag=NKOR_06000
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1001646	1001828	-	WP_014963467.1	WP_014963467.1		hypothetical protein		13725235	NKOR_RS05970	183	60	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1001888	1002685	-						13725236	NKOR_RS05975	798		old_locus_tag=NKOR_06005
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1001888	1002685	-	WP_014963468.1	WP_014963468.1		transcriptional regulator		13725236	NKOR_RS05975	798	265	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1002843	1004177	+						13725237	NKOR_RS05980	1335		old_locus_tag=NKOR_06010
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1002843	1004177	+	WP_014963469.1	WP_014963469.1		dicarboxylate/amino acid:cation symporter		13725237	NKOR_RS05980	1335	444	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1004190	1005104	-					thpD	13725238	NKOR_RS05985	915		old_locus_tag=NKOR_06015
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1004190	1005104	-	WP_014963470.1	WP_014963470.1		ectoine hydroxylase	thpD	13725238	NKOR_RS05985	915	304	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1005091	1005492	-						13725239	NKOR_RS05990	402		old_locus_tag=NKOR_06020
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1005091	1005492	-	WP_014963471.1	WP_014963471.1		ectoine synthase		13725239	NKOR_RS05990	402	133	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1005489	1006784	-					ectB	13725240	NKOR_RS05995	1296		old_locus_tag=NKOR_06025
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1005489	1006784	-	WP_014963472.1	WP_014963472.1		diaminobutyrate--2-oxoglutarate transaminase	ectB	13725240	NKOR_RS05995	1296	431	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1006781	1007284	-					ectA	13725241	NKOR_RS06000	504		old_locus_tag=NKOR_06030
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1006781	1007284	-	WP_014963473.1	WP_014963473.1		diaminobutyrate acetyltransferase	ectA	13725241	NKOR_RS06000	504	167	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1007287	1007664	-						13725242	NKOR_RS06005	378		old_locus_tag=NKOR_06035
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1007287	1007664	-	WP_016939247.1	WP_016939247.1		hypothetical protein		13725242	NKOR_RS06005	378	125	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1007732	1007893	-						58787131	NKOR_RS10040	162		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1007732	1007893	-	WP_016939248.1	WP_016939248.1		hypothetical protein		58787131	NKOR_RS10040	162	53	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1008103	1008417	+						13725243	NKOR_RS06010	315		old_locus_tag=NKOR_06040
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1008103	1008417	+	WP_014963475.1	WP_014963475.1		translation initiation factor eIF-1A		13725243	NKOR_RS06010	315	104	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1008456	1009346	-					tfb	13725244	NKOR_RS06015	891		old_locus_tag=NKOR_06045
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1008456	1009346	-	WP_014963476.1	WP_014963476.1		transcription factor TFIIB cyclin-related protein	tfb	13725244	NKOR_RS06015	891	296	
